  int1:  dp =   0.06, dl =  -0.04, dh =   0.10,  ACCEPT!
 merge:  dp =   1.61, dl =  -0.05, dh =   1.66,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp = 2245.25, dl = 2245.00, dh =   0.25,  reject!
 split:  dp = 1866.71, dl = 1866.45, dh =   0.25,  reject!
 split:  dp =   1.08, dl =   0.00, dh =   1.08,  reject!
 phys4:  dp =  -0.06, dl =  -0.06, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.64, dl =   0.02, dh =  -1.66,  ACCEPT!
 split:  dp =   3.51, dl =  -0.00, dh =   3.51,  reject!
 split:  dp =   3.68, dl =  -0.22, dh =   3.90,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.10, dl =  -0.00, dh =  -0.10,  ACCEPT!
 merge:  dp =   1.55, dl =  -0.03, dh =   1.58,  reject!
  int2:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.58, dl =  -0.00, dh =   1.58,  reject!
  int1:  dp =  -0.05, dl =   0.05, dh =  -0.10,  ACCEPT!
 phys4:  dp =   0.09, dl =   0.09, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.24, dl =  -0.24, dh =  -0.00,  ACCEPT!
 merge:  dp = 1570.09, dl = 1567.77, dh =   2.32,  reject!
 phys4:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.34, dl =   0.34, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   3.51, dl =  -0.00, dh =   3.51,  reject!
  int1:  dp =  -0.02, dl =  -0.00, dh =  -0.02,  ACCEPT!
 split:  dp =  -1.81, dl =   0.03, dh =  -1.84,  ACCEPT!
  int1:  dp =  -0.04, dl =   0.03, dh =  -0.06,  ACCEPT!
 split:  dp = 954.92, dl = 954.97, dh =  -0.06,  reject!
  int2:  dp =  -0.19, dl =  -0.00, dh =  -0.19,  ACCEPT!
 split:  dp =   9.32, dl =   9.77, dh =  -0.45,  reject!
 phys4:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 split:  dp = 517.86, dl = 517.92, dh =  -0.06,  reject!
 merge:  dp =   1.46, dl =  -0.00, dh =   1.46,  reject!
 split:  dp =   3.37, dl =  -0.00, dh =   3.37,  reject!
 phys1:  dp =   0.03, dl =   0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.91, dl =   0.54, dh =   0.38,  reject!
 split:  dp = 377.27, dl = 377.33, dh =  -0.06,  reject!
 merge:  dp =   1.46, dl =  -0.00, dh =   1.46,  reject!
 split:  dp = 864.45, dl = 864.51, dh =  -0.06,  reject!
  int1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =  -0.23, dl =   0.00, dh =  -0.23,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.54, dl =   0.01, dh =  -1.55,  ACCEPT!
 split:  dp = 928.03, dl = 928.33, dh =  -0.30,  reject!
 phys1:  dp =   0.27, dl =   0.27, dh =  -0.00,  reject!
 merge:  dp =   1.21, dl =   0.00, dh =   1.21,  reject!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.05, dl =  -0.05, dh =   2.10,  reject!
  int1:  dp =   0.87, dl =   0.88, dh =  -0.01,  reject!
  int1:  dp =  -0.00, dl =   0.01, dh =  -0.01,  ACCEPT!
 split:  dp =   3.13, dl =  -0.00, dh =   3.13,  reject!
 merge:  dp =   1.21, dl =   0.00, dh =   1.21,  reject!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =  32.21, dl =  32.89, dh =  -0.69,  reject!
  int1:  dp =  -0.10, dl =   0.00, dh =  -0.10,  ACCEPT!
  int2:  dp =   0.08, dl =  -0.06, dh =   0.14,  ACCEPT!
  int2:  dp =   0.03, dl =  -0.00, dh =   0.03,  ACCEPT!
 split:  dp =   0.20, dl =   0.00, dh =   0.20,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.03, dl =   0.03, dh =  -1.06,  ACCEPT!
 merge:  dp = 1099.24, dl = 1097.25, dh =   1.99,  reject!
 split:  dp =  -0.92, dl =  -0.00, dh =  -0.92,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   2.86, dl =   0.00, dh =   2.86,  reject!
 merge:  dp =   1.45, dl =   1.41, dh =   0.04,  ACCEPT!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
  int1:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.75, dl =   0.00, dh =   1.74,  ACCEPT!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.01, dl =  -0.00, dh =   0.01,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.09, dl =  -0.00, dh =   0.09,  ACCEPT!
  int1:  dp =  -0.12, dl =   0.00, dh =  -0.12,  ACCEPT!
  int1:  dp =   0.24, dl =   0.03, dh =   0.20,  ACCEPT!
  int2:  dp =   0.06, dl =   0.00, dh =   0.06,  ACCEPT!
  int2:  dp =  -0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.03, dl =  -0.04, dh =   0.00,  ACCEPT!
 split:  dp =  -1.76, dl =  -0.02, dh =  -1.75,  ACCEPT!
  int2:  dp =   0.13, dl =   0.12, dh =   0.01,  ACCEPT!
  int2:  dp =   0.22, dl =   0.26, dh =  -0.04,  ACCEPT!
 phys1:  dp =  73.34, dl =  73.34, dh =  -0.00,  reject!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.37, dl =  -0.00, dh =   0.38,  ACCEPT!
  int2:  dp =  -0.06, dl =   0.00, dh =  -0.07,  ACCEPT!
 split:  dp =   1.75, dl =  -0.00, dh =   1.75,  reject!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =  21.68, dl =  21.68, dh =  -0.00,  reject!
 split:  dp = 832.68, dl = 833.09, dh =  -0.41,  reject!
  int1:  dp =   0.02, dl =  -0.00, dh =   0.02,  ACCEPT!
  int2:  dp =  -0.07, dl =  -0.08, dh =   0.01,  ACCEPT!
 split:  dp =   1.71, dl =  -0.04, dh =   1.75,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
  int1:  dp =   0.09, dl =   0.13, dh =  -0.04,  ACCEPT!
 merge:  dp =  -0.42, dl =  -0.00, dh =  -0.42,  ACCEPT!
 merge:  dp =   1.51, dl =   0.00, dh =   1.51,  reject!
  int1:  dp =  -0.02, dl =  -0.01, dh =  -0.01,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp = 105.69, dl = 105.69, dh =  -0.00,  reject!
 phys1:  dp =  29.32, dl =  29.32, dh =  -0.00,  reject!
 merge:  dp =   1.54, dl =   0.05, dh =   1.49,  reject!
 split:  dp =   0.47, dl =   1.41, dh =  -0.94,  ACCEPT!
  int2:  dp =   0.16, dl =  -0.00, dh =   0.16,  ACCEPT!
  int1:  dp =   0.15, dl =   0.15, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.81, dl =  -1.59, dh =   0.78,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.21, dl =  -0.18, dh =  -0.03,  ACCEPT!
 split:  dp =   2.18, dl =  -0.00, dh =   2.18,  reject!
 split:  dp =  -0.83, dl =  -0.04, dh =  -0.78,  ACCEPT!
 phys1:  dp =  11.76, dl =  11.76, dh =  -0.00,  reject!
 merge:  dp =   0.78, dl =  -0.00, dh =   0.78,  reject!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
  int1:  dp =  -0.05, dl =   0.00, dh =  -0.05,  ACCEPT!
  int1:  dp =   0.31, dl =  -0.00, dh =   0.31,  ACCEPT!
  int2:  dp =   0.08, dl =  -0.00, dh =   0.08,  ACCEPT!
 split:  dp =  61.57, dl =  62.23, dh =  -0.66,  reject!
 split:  dp =  -0.65, dl =  -0.01, dh =  -0.65,  ACCEPT!
  int2:  dp =   0.43, dl =   0.43, dh =  -0.01,  ACCEPT!
 split:  dp =   2.17, dl =   2.81, dh =  -0.64,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.38, dl =   0.06, dh =   1.32,  reject!
 merge:  dp =   1.18, dl =   0.00, dh =   1.18,  reject!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =  -1.31, dl =  -2.65, dh =   1.34,  ACCEPT!
 phys4:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.03, dl =  -0.00, dh =   0.03,  ACCEPT!
  int1:  dp =  -0.12, dl =  -0.00, dh =  -0.12,  ACCEPT!
 phys1:  dp =   0.21, dl =   0.21, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 split:  dp =   3.26, dl =  -0.00, dh =   3.26,  reject!
  int2:  dp =  -0.02, dl =  -0.00, dh =  -0.02,  ACCEPT!
  int2:  dp =   0.07, dl =  -0.00, dh =   0.07,  ACCEPT!
  int1:  dp =   0.22, dl =   0.00, dh =   0.22,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.01, dh =   0.00,  ACCEPT!
  int2:  dp =   0.13, dl =  -0.04, dh =   0.17,  ACCEPT!
 split:  dp =   3.69, dl =   0.04, dh =   3.64,  reject!
 split:  dp =   4.02, dl =   0.37, dh =   3.64,  reject!
  int2:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
 merge:  dp =   1.04, dl =   0.23, dh =   0.81,  ACCEPT!
 phys1:  dp =  -0.16, dl =  -0.16, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.50, dl =   0.12, dh =   1.37,  reject!
  int1:  dp =   0.26, dl =  -0.00, dh =   0.27,  ACCEPT!
 split:  dp =   3.25, dl =   0.02, dh =   3.23,  reject!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
  int2:  dp =  -0.04, dl =  -0.00, dh =  -0.04,  ACCEPT!
 split:  dp =   3.74, dl =  -0.00, dh =   3.74,  reject!
  int2:  dp =   0.14, dl =   0.00, dh =   0.14,  ACCEPT!
  int1:  dp =   2.19, dl =   2.17, dh =   0.02,  reject!
 phys1:  dp =  14.13, dl =  14.13, dh =  -0.00,  reject!
  int1:  dp =   0.38, dl =   0.00, dh =   0.38,  ACCEPT!
  int1:  dp =   0.08, dl =  -0.02, dh =   0.10,  ACCEPT!
 merge:  dp =  -0.82, dl =  -0.09, dh =  -0.73,  ACCEPT!
  int1:  dp =   0.06, dl =  -0.00, dh =   0.06,  ACCEPT!
  int2:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 phys4:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.04, dl =  -0.02, dh =  -0.02,  ACCEPT!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.22, dl =   0.01, dh =  -0.23,  ACCEPT!
 phys1:  dp =  -0.03, dl =  -0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.57, dl =   1.04, dh =   1.53,  reject!
 split:  dp =   0.80, dl =   2.00, dh =  -1.20,  ACCEPT!
 split:  dp =  -0.49, dl =  -0.04, dh =  -0.45,  ACCEPT!
  int1:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.16, dl =  -0.00, dh =   0.16,  reject!
 merge:  dp =   0.49, dl =   0.04, dh =   0.45,  reject!
 merge:  dp =  -1.94, dl =   0.03, dh =  -1.97,  ACCEPT!
  int1:  dp =  -0.15, dl =  -0.15, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.13, dl =   0.01, dh =   0.12,  ACCEPT!
  int2:  dp =   0.04, dl =   0.01, dh =   0.04,  ACCEPT!
  int2:  dp =   0.03, dl =   0.00, dh =   0.03,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   0.07, dl =   0.00, dh =   0.07,  ACCEPT!
 split:  dp =   0.54, dl =   0.00, dh =   0.54,  reject!
 merge:  dp =  -1.20, dl =  -2.08, dh =   0.88,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.54, dl =  -0.13, dh =   0.67,  ACCEPT!
  int2:  dp =  12.73, dl =  12.73, dh =   0.01,  reject!
 merge:  dp =  -0.67, dl =   0.00, dh =  -0.67,  ACCEPT!
 merge:  dp =  -0.29, dl =   0.00, dh =  -0.29,  ACCEPT!
  int2:  dp =   8.51, dl =   8.48, dh =   0.03,  reject!
 merge:  dp =   1.69, dl =   0.20, dh =   1.50,  reject!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.04, dl =   0.02, dh =   0.03,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp = 893.76, dl = 893.61, dh =   0.15,  reject!
 phys1:  dp =  -0.14, dl =  -0.14, dh =  -0.00,  ACCEPT!
 merge:  dp =  16.43, dl =  14.96, dh =   1.47,  reject!
 phys4:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   0.38, dl =   0.00, dh =   0.38,  reject!
  int1:  dp =   0.87, dl =   0.79, dh =   0.08,  reject!
 split:  dp =   0.05, dl =  -0.11, dh =   0.15,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 merge:  dp =   3.86, dl =   1.88, dh =   1.98,  reject!
  int1:  dp =   1.20, dl =   1.23, dh =  -0.02,  ACCEPT!
 merge:  dp =   1.40, dl =  -0.21, dh =   1.61,  reject!
 split:  dp =  -0.83, dl =   0.00, dh =  -0.83,  ACCEPT!
  int1:  dp =   0.03, dl =  -0.01, dh =   0.04,  ACCEPT!
  int2:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
 split:  dp =   2.81, dl =  -0.00, dh =   2.81,  ACCEPT!
 merge:  dp =   3.57, dl =   1.40, dh =   2.17,  reject!
  int1:  dp =  -0.85, dl =  -0.89, dh =   0.03,  ACCEPT!
  int1:  dp =   0.15, dl =   0.00, dh =   0.15,  reject!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 split:  dp = 656.33, dl = 652.17, dh =   4.16,  reject!
 split:  dp =   0.00, dl =   0.00, dh =   0.00,  ACCEPT!
 merge:  dp = 799.01, dl = 797.08, dh =   1.93,  reject!
 merge:  dp =  -1.58, dl =   0.00, dh =  -1.58,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 merge:  dp =   0.17, dl =   0.11, dh =   0.06,  ACCEPT!
 split:  dp =   6.99, dl =   0.00, dh =   6.99,  reject!
  int1:  dp =   1.37, dl =   1.40, dh =  -0.03,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.10, dl =   0.36, dh =   1.73,  reject!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
  int1:  dp =   2.20, dl =   2.23, dh =  -0.03,  ACCEPT!
 split:  dp =  32.49, dl =  32.78, dh =  -0.29,  reject!
  int1:  dp =   0.03, dl =   0.04, dh =  -0.01,  ACCEPT!
 split:  dp =   0.66, dl =   0.00, dh =   0.66,  ACCEPT!
 merge:  dp =   1.95, dl =   0.19, dh =   1.76,  reject!
  int1:  dp =   2.10, dl =   2.05, dh =   0.05,  reject!
 split:  dp =   6.86, dl =  -0.00, dh =   6.86,  reject!
 merge:  dp =  -1.51, dl =  -0.00, dh =  -1.51,  ACCEPT!
 split:  dp =   5.91, dl =   6.65, dh =  -0.73,  reject!
 merge:  dp =  14.26, dl =  12.48, dh =   1.78,  reject!
  int2:  dp =   0.04, dl =   0.00, dh =   0.04,  ACCEPT!
 merge:  dp =   1.67, dl =  -0.04, dh =   1.70,  ACCEPT!
  int1:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
  int1:  dp =  -0.13, dl =   0.00, dh =  -0.13,  ACCEPT!
  int1:  dp =  -1.14, dl =  -1.18, dh =   0.04,  ACCEPT!
 phys1:  dp =   0.05, dl =   0.05, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.19, dl =  -0.78, dh =  -0.41,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   3.92, dl =   3.92, dh =  -0.00,  reject!
  int1:  dp =   0.10, dl =   0.00, dh =   0.10,  reject!
 split:  dp =  47.68, dl =  47.70, dh =  -0.02,  reject!
  int1:  dp =   0.25, dl =   0.02, dh =   0.23,  ACCEPT!
 split:  dp =   1.28, dl =   0.00, dh =   1.27,  reject!
  int1:  dp =  -0.08, dl =   0.00, dh =  -0.08,  ACCEPT!
 split:  dp =   0.93, dl =  -0.11, dh =   1.04,  reject!
 split:  dp =  80.16, dl =  81.09, dh =  -0.93,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   3.47, dl =   0.69, dh =   2.78,  reject!
 merge:  dp =   3.47, dl =   0.69, dh =   2.78,  reject!
  int2:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
 split:  dp =   1.28, dl =   0.28, dh =   1.00,  reject!
 phys4:  dp =  56.13, dl =  56.13, dh =  -0.00,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.10, dl =   0.00, dh =   1.10,  ACCEPT!
 merge:  dp =   2.55, dl =   0.22, dh =   2.33,  reject!
 merge:  dp =   3.60, dl =   0.69, dh =   2.90,  reject!
  int1:  dp =   0.07, dl =   0.00, dh =   0.07,  ACCEPT!
 split:  dp = 133.30, dl = 133.42, dh =  -0.13,  reject!
  int1:  dp =  -0.02, dl =   0.00, dh =  -0.02,  ACCEPT!
 split:  dp =   3.25, dl =   0.00, dh =   3.25,  reject!
  int1:  dp =  -0.06, dl =   0.00, dh =  -0.06,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.55, dl =   0.22, dh =   2.33,  reject!
 split:  dp =  -1.76, dl =   0.32, dh =  -2.08,  ACCEPT!
  int1:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
  int2:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
 split:  dp =  -0.65, dl =   0.49, dh =  -1.14,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =   1.20, dl =   1.20, dh =  -0.00,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.00, dl =   0.02, dh =  -0.02,  ACCEPT!
 split:  dp =   1.41, dl =   0.00, dh =   1.41,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.36, dl =   0.00, dh =  -0.36,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.06, dl =   0.00, dh =  -0.06,  ACCEPT!
 split:  dp = 244.34, dl = 244.57, dh =  -0.23,  reject!
 split:  dp =   1.14, dl =   0.07, dh =   1.06,  ACCEPT!
 merge:  dp =  14.84, dl =  13.72, dh =   1.12,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.06, dl =  -0.01, dh =   0.06,  ACCEPT!
 phys4:  dp =  -0.16, dl =  -0.16, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.03, dh =   0.02,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.49, dl =   0.06, dh =  -0.55,  ACCEPT!
 split:  dp =   6.18, dl =   5.18, dh =   1.00,  reject!
  int1:  dp =  -0.00, dl =  -0.01, dh =   0.01,  ACCEPT!
 phys4:  dp =  -0.06, dl =  -0.06, dh =  -0.00,  ACCEPT!
  int1:  dp =   2.64, dl =   2.66, dh =  -0.02,  reject!
 phys1:  dp =   0.06, dl =   0.06, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.01, dl =  -0.00, dh =   0.02,  ACCEPT!
  int1:  dp =  -0.12, dl =  -0.03, dh =  -0.10,  ACCEPT!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 phys1:  dp =   0.60, dl =   0.60, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.05, dl =   0.00, dh =   0.05,  ACCEPT!
 merge:  dp =   1.83, dl =  -0.30, dh =   2.13,  reject!
 merge:  dp =  -0.01, dl =  -0.09, dh =   0.08,  ACCEPT!
 split:  dp =   0.42, dl =   0.00, dh =   0.42,  reject!
 split:  dp =   1.19, dl =  -0.36, dh =   1.55,  reject!
 phys1:  dp =  37.59, dl =  37.59, dh =  -0.00,  reject!
  int1:  dp =  -0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
  int1:  dp =   0.02, dl =   0.01, dh =   0.01,  ACCEPT!
 phys4:  dp =  -0.08, dl =  -0.08, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.02, dl =  -0.03, dh =   0.05,  ACCEPT!
 phys1:  dp =  -2.20, dl =  -2.20, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.03, dl =  -0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.00, dl =  -0.00, dh =   2.00,  reject!
  int1:  dp =  -0.05, dl =   0.00, dh =  -0.05,  ACCEPT!
 phys1:  dp =   0.08, dl =   0.08, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.08, dl =   0.00, dh =   0.08,  ACCEPT!
  int1:  dp =   0.79, dl =   0.81, dh =  -0.02,  ACCEPT!
  int1:  dp =  -0.17, dl =  -0.10, dh =  -0.08,  ACCEPT!
 split:  dp =   1.25, dl =  -0.26, dh =   1.51,  reject!
 merge:  dp =  -0.11, dl =   0.00, dh =  -0.11,  ACCEPT!
 merge:  dp =   0.95, dl =   0.10, dh =   0.86,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
  int2:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.07, dh =   0.06,  ACCEPT!
  int1:  dp =   0.01, dl =  -0.02, dh =   0.03,  ACCEPT!
  int2:  dp =   0.05, dl =   0.04, dh =   0.01,  ACCEPT!
 merge:  dp =   0.64, dl =  -0.22, dh =   0.86,  reject!
  int1:  dp =   0.39, dl =   0.00, dh =   0.39,  ACCEPT!
 split:  dp =  -0.59, dl =   0.14, dh =  -0.73,  ACCEPT!
  int1:  dp =  -0.09, dl =   0.00, dh =  -0.09,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.83, dl =  -0.90, dh =   0.07,  ACCEPT!
 phys1:  dp =  -0.15, dl =  -0.15, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.51, dl =   0.51, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.14, dl =   0.16, dh =   1.98,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   2.68, dl =  -0.03, dh =   2.71,  reject!
 split:  dp =  -0.20, dl =   0.00, dh =  -0.20,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.03, dl =  -0.00, dh =  -0.03,  ACCEPT!
 merge:  dp =   1.44, dl =   0.49, dh =   0.95,  reject!
 split:  dp =   1.04, dl =   0.00, dh =   1.04,  reject!
  int1:  dp =   0.03, dl =   0.00, dh =   0.02,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.04, dl =   0.00, dh =   1.04,  reject!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
