layers, nll
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.951312
7, 20.934556
7, 20.934481
7, 20.943285
7, 20.506453
7, 20.517631
7, 20.957925
7, 20.918130
7, 20.986721
7, 21.013969
7, 21.013969
7, 21.013969
7, 21.013017
7, 20.397760
7, 20.519817
7, 20.530871
7, 20.530871
7, 20.526133
7, 20.526133
7, 20.528701
7, 20.528701
7, 20.500135
7, 20.500135
7, 20.512397
7, 20.512397
7, 20.916404
7, 20.916404
8, 21.224759
8, 21.162178
8, 21.146157
8, 22.068828
7, 21.755844
7, 21.755844
7, 21.755844
7, 21.755844
7, 21.919065
7, 21.919065
7, 21.894075
7, 21.931192
7, 21.451413
7, 21.451413
7, 21.438834
7, 20.419666
7, 20.425153
7, 20.425153
7, 20.425153
7, 20.425153
7, 20.425153
7, 20.425153
7, 20.425153
8, 20.329140
8, 20.329140
8, 20.329140
8, 20.329140
8, 20.329140
8, 20.329140
8, 20.080710
8, 20.081684
8, 20.081684
8, 20.049660
8, 20.049660
8, 20.049660
8, 20.049660
9, 20.268887
8, 21.827820
8, 21.967528
8, 22.585299
8, 22.585299
8, 22.592819
8, 22.010475
8, 22.166780
8, 22.166780
8, 22.167944
8, 22.167944
9, 22.167944
9, 22.167944
9, 22.167944
9, 22.167944
9, 22.167944
9, 22.167944
9, 22.166512
9, 22.166512
9, 22.166441
9, 22.166441
9, 22.166441
9, 22.166441
9, 22.166441
9, 22.422054
9, 22.422054
9, 22.716704
9, 22.716704
8, 22.942224
8, 22.942224
8, 22.903097
8, 22.903097
8, 22.851263
8, 22.851263
8, 22.748409
8, 22.748409
8, 22.748409
8, 22.748409
8, 22.748409
8, 22.748409
8, 22.558858
8, 22.558858
8, 22.558858
8, 22.558858
8, 23.047386
8, 22.649374
8, 22.649374
8, 22.649374
8, 22.649374
8, 22.649374
8, 22.620893
8, 22.750383
8, 22.750383
8, 22.678108
9, 23.012845
9, 22.689595
9, 22.688923
9, 22.688923
9, 22.688923
9, 22.688923
9, 22.690863
9, 22.690863
9, 22.690863
9, 22.676502
9, 22.676502
9, 22.676502
9, 22.676502
9, 22.543547
8, 22.169485
8, 22.169485
8, 22.169485
9, 22.249456
9, 22.249456
9, 22.215902
9, 22.204825
10, 22.203590
9, 22.203591
9, 22.203097
9, 22.239145
9, 22.240356
10, 23.624938
10, 23.624938
10, 24.965687
10, 24.965687
9, 25.055122
9, 25.077721
9, 25.077721
9, 25.077721
9, 25.114236
10, 26.106204
10, 25.857330
10, 25.846637
10, 25.846637
10, 25.810407
9, 25.839842
10, 25.836004
10, 25.836004
10, 25.847444
10, 25.847444
10, 25.847444
11, 25.795574
11, 25.795574
11, 25.795574
11, 25.795574
11, 25.795574
11, 25.797422
11, 25.797422
11, 25.797422
11, 25.795914
11, 25.795914
12, 25.798258
12, 25.314837
12, 25.352321
12, 25.281786
12, 25.281786
12, 26.266250
12, 26.266250
12, 26.266250
12, 26.266250
12, 26.861021
12, 26.861021
12, 26.861021
12, 26.369362
11, 26.369218
11, 26.368336
11, 26.368336
10, 26.741591
9, 25.514216
9, 25.514216
9, 25.679838
9, 25.679838
9, 25.679838
9, 25.749053
9, 25.749053
9, 25.749053
10, 25.540330
10, 25.540330
11, 25.039740
11, 25.039740
11, 25.039740
11, 25.038491
11, 25.127691
11, 25.127691
11, 25.127691
11, 25.127691
11, 25.127691
12, 25.127691
12, 25.127691
12, 25.116253
12, 25.086211
12, 25.298374
11, 25.433089
11, 25.409415
11, 25.409415
10, 24.673530
10, 24.673530
10, 24.673530
10, 24.673530
10, 24.673530
10, 24.673530
10, 24.673530
9, 24.673530
9, 24.673530
9, 24.700307
9, 24.700307
9, 24.700307
9, 24.700307
9, 24.755035
8, 25.003581
8, 25.002028
8, 25.002028
8, 25.005146
8, 25.005146
8, 24.802066
8, 24.802066
8, 24.802066
8, 24.802066
8, 24.622925
8, 24.617163
8, 24.617163
8, 24.617163
8, 24.617163
8, 24.617163
8, 24.601207
8, 24.601207
8, 24.601207
8, 24.469931
8, 24.469931
8, 24.935730
8, 24.935730
8, 24.935730
8, 24.824637
8, 24.824637
8, 24.824637
8, 24.824637
7, 24.824719
7, 24.824719
7, 24.427353
7, 24.427353
7, 24.426453
7, 24.426453
7, 25.004524
7, 25.029100
7, 24.806619
7, 24.375390
7, 24.375390
7, 24.375390
7, 24.375390
7, 24.375390
7, 24.375390
7, 24.361548
7, 24.361548
7, 24.357818
7, 24.357818
7, 24.249940
7, 24.247975
7, 24.217341
7, 24.210466
7, 24.210466
7, 24.210466
7, 24.357927
7, 24.357927
7, 24.357927
7, 24.357927
7, 24.328457
7, 23.749933
7, 23.749933
7, 23.749933
7, 24.304154
7, 24.235038
7, 23.426556
7, 23.426556
7, 23.426556
7, 23.426556
7, 23.425159
7, 23.425159
7, 23.425159
7, 23.425159
7, 22.345583
7, 22.345583
7, 22.716085
7, 22.716085
7, 22.716085
7, 22.809430
7, 22.755464
7, 22.719596
7, 22.719596
7, 22.734564
7, 22.736161
6, 24.604708
6, 23.754404
6, 23.720647
6, 23.313687
6, 23.308876
6, 23.333990
6, 23.255710
6, 23.255710
6, 25.351118
6, 25.351118
7, 25.358230
6, 23.868148
6, 24.242662
6, 23.913127
6, 23.913127
6, 24.035146
6, 24.035146
6, 24.035146
6, 23.461818
6, 23.460500
6, 24.365616
7, 24.365616
8, 24.428121
8, 24.428121
7, 24.365616
7, 24.488945
7, 24.672408
7, 25.135372
7, 25.135372
7, 25.135372
7, 25.135372
6, 23.836214
6, 23.836214
6, 23.836214
6, 23.836214
6, 23.836214
6, 23.836214
6, 23.836214
6, 23.835981
6, 23.835981
6, 22.509951
6, 22.509951
6, 22.509951
6, 22.509951
6, 22.509951
6, 22.850180
6, 22.850180
6, 22.850252
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.931474
6, 21.521786
6, 21.521786
6, 21.521786
6, 21.521772
6, 21.521772
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.519114
6, 21.518956
6, 21.518956
6, 21.518956
6, 21.518956
6, 21.518956
6, 21.519147
6, 21.519127
6, 21.519127
6, 21.519127
6, 21.519127
6, 21.437917
6, 21.434645
6, 21.434645
6, 21.434645
6, 21.434645
6, 21.434645
6, 21.434645
5, 24.370547
5, 24.455264
5, 24.455264
5, 24.455264
6, 24.580282
6, 24.610981
6, 24.610981
6, 24.610957
6, 24.614311
6, 25.944579
6, 25.944579
6, 25.944579
6, 25.944579
6, 25.944579
6, 25.944579
6, 24.759703
6, 24.759703
6, 24.759703
6, 24.759703
6, 26.737311
6, 26.737311
6, 26.709377
6, 26.606690
6, 26.606690
6, 26.606690
6, 26.565446
6, 26.565446
6, 26.565446
6, 26.549835
6, 26.584158
6, 26.584158
6, 26.584158
6, 26.584158
7, 26.584158
7, 26.584158
7, 26.584158
7, 26.552277
7, 26.552277
7, 26.552257
7, 26.552257
7, 26.023778
7, 26.023778
7, 26.023778
7, 26.023778
7, 26.663775
6, 26.663775
7, 21.495303
7, 21.495303
7, 21.342628
7, 21.342296
7, 21.342296
7, 21.342296
7, 21.342296
7, 21.345000
7, 20.994677
7, 20.994677
7, 20.994677
7, 21.224216
7, 21.224216
7, 21.224216
7, 21.224216
7, 21.224216
7, 21.224216
7, 21.752337
7, 21.752337
7, 21.751812
7, 21.751666
7, 21.751666
7, 21.751666
7, 21.751666
7, 21.751408
7, 21.751408
7, 21.751296
7, 21.751296
7, 21.751296
7, 21.751296
7, 21.751296
7, 21.751296
7, 21.753956
7, 21.753956
7, 21.732019
7, 21.732019
7, 21.891118
7, 21.891118
7, 21.892740
7, 21.892740
7, 21.892740
7, 21.892740
7, 21.918789
7, 22.120622
7, 22.098189
7, 22.098189
6, 22.098189
6, 22.098189
6, 22.098189
6, 22.060455
6, 22.060455
6, 22.060455
6, 22.339314
7, 22.281203
8, 24.006811
8, 24.006811
8, 24.006811
8, 24.006811
8, 22.960369
8, 22.960369
8, 23.057067
8, 23.054734
8, 23.481626
8, 23.476440
8, 23.734910
8, 23.907050
8, 23.907050
8, 23.876790
8, 23.875056
8, 23.790057
8, 23.790057
8, 23.790028
8, 23.838367
8, 23.819198
8, 23.819198
8, 23.819220
8, 23.819220
8, 23.733828
8, 23.734152
8, 23.791843
9, 23.791888
9, 23.791889
9, 23.792959
9, 23.792959
9, 23.786073
9, 23.817627
9, 23.817627
9, 23.835676
9, 23.901301
9, 23.901301
9, 23.901301
9, 23.855254
9, 24.422940
10, 24.421201
10, 24.421201
10, 24.421201
10, 24.352912
10, 24.352912
10, 24.352912
10, 24.353039
10, 24.353039
10, 24.307466
10, 24.307466
10, 24.307466
10, 24.307466
10, 24.306612
9, 24.306214
9, 24.306214
9, 24.306214
9, 24.306493
9, 24.306493
9, 24.306493
9, 23.886067
9, 23.643087
9, 23.643087
9, 23.640993
9, 23.640993
9, 23.640993
9, 23.640993
9, 23.640993
9, 23.529749
9, 23.673505
9, 23.673505
9, 23.673505
9, 23.916048
9, 23.973908
9, 23.973908
9, 23.973908
9, 24.073022
9, 24.073022
9, 24.073022
9, 24.073022
9, 24.073022
9, 24.073642
9, 24.073642
9, 24.073642
9, 24.088040
9, 24.105292
9, 24.105292
9, 24.105292
9, 23.983568
9, 24.405701
9, 24.405701
8, 24.678640
8, 24.678640
8, 23.815262
8, 23.782610
8, 23.782646
8, 23.782646
8, 23.782646
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.917035
8, 23.792294
9, 23.792213
9, 23.792213
9, 23.798798
9, 24.318639
9, 24.318639
9, 24.341248
9, 24.334630
9, 24.335667
9, 23.864725
9, 23.864725
9, 23.864725
9, 23.864725
9, 23.864725
10, 22.765188
10, 22.765188
10, 22.825247
11, 23.142628
11, 23.142628
12, 23.142436
12, 23.142436
12, 23.061428
12, 23.061428
12, 23.744355
12, 23.744380
12, 23.570446
12, 23.570446
12, 23.570446
13, 22.596287
13, 22.596310
13, 22.522441
14, 22.802655
14, 22.802655
14, 22.979108
14, 22.979108
14, 22.636882
14, 22.636882
14, 22.720624
14, 22.720624
14, 22.650630
14, 22.573258
13, 22.526499
13, 22.526499
13, 22.526499
13, 22.526499
13, 22.560175
13, 22.560175
12, 22.560175
12, 22.560175
12, 22.560174
12, 22.560174
12, 22.560174
12, 22.560174
12, 22.585997
13, 22.538927
13, 22.547820
13, 22.547820
13, 22.280333
13, 22.280788
13, 22.280788
13, 22.280788
13, 22.817525
13, 22.899424
12, 22.574180
12, 22.562309
12, 22.562309
12, 22.562309
12, 22.562309
12, 22.793729
12, 22.973553
12, 22.951415
12, 22.383561
12, 22.383854
12, 22.391664
12, 22.391664
12, 22.386153
12, 22.386153
12, 22.386202
13, 22.667034
13, 22.679624
13, 22.749740
13, 22.580081
13, 22.452965
13, 23.714304
13, 23.058032
13, 23.073408
13, 23.073408
13, 23.073008
13, 23.073008
13, 21.019337
13, 21.019337
14, 20.976522
14, 20.976522
14, 20.976530
14, 20.990463
14, 21.338143
14, 21.338297
14, 21.338297
14, 21.490352
13, 21.924095
13, 21.924093
13, 21.924093
14, 22.824947
14, 22.767840
14, 22.767840
15, 22.428563
14, 22.379484
14, 22.490653
14, 22.490653
14, 22.490653
14, 22.490655
14, 22.490655
14, 22.490655
14, 22.490655
14, 22.490625
14, 22.490586
14, 22.490620
14, 22.602258
14, 22.602249
14, 22.624284
14, 22.624284
14, 22.624294
14, 22.624294
14, 22.512717
14, 22.512930
13, 22.927415
13, 23.060331
13, 23.060479
13, 23.377849
13, 23.382577
13, 23.345341
13, 23.164379
13, 22.879693
13, 22.879693
13, 22.879702
12, 25.838850
12, 25.838850
12, 25.838850
12, 25.838850
12, 25.837033
13, 25.827394
14, 25.857866
14, 25.857866
14, 25.857866
14, 25.783674
13, 25.753495
13, 25.752721
13, 25.752780
13, 26.036169
13, 26.277954
13, 26.277965
13, 26.277965
14, 26.277600
15, 24.884115
14, 22.808258
14, 22.808525
14, 22.808525
13, 22.801780
13, 22.801780
13, 22.887802
13, 22.887802
13, 22.887890
13, 22.887797
12, 22.152645
12, 22.152645
12, 22.152645
12, 22.152645
11, 25.827279
11, 25.827279
11, 25.827279
11, 25.827279
12, 25.637256
13, 23.543577
13, 23.590556
13, 24.023714
12, 23.980570
12, 23.962932
11, 24.777596
11, 24.777596
11, 24.399511
11, 24.399511
11, 24.399511
11, 24.399512
10, 24.135259
10, 24.135259
10, 23.741591
10, 23.741591
10, 23.741591
10, 23.726504
10, 23.726504
10, 23.726504
10, 23.726504
10, 23.979595
11, 24.500269
11, 24.500269
11, 24.701531
11, 24.701531
11, 24.550216
11, 24.550216
11, 24.550216
11, 24.550216
11, 24.550216
11, 24.550216
11, 24.599413
11, 24.599413
11, 24.599413
11, 24.590681
11, 24.199510
11, 24.199510
11, 24.190611
11, 24.190611
11, 24.190611
11, 24.175172
11, 24.045674
11, 24.045674
11, 23.654839
11, 23.654839
11, 23.654839
11, 23.654839
11, 23.654832
11, 23.481359
11, 23.495356
11, 23.495356
12, 23.348805
12, 23.677690
12, 23.479496
12, 20.908167
12, 20.918908
12, 20.852149
13, 20.980577
13, 20.980577
13, 20.980577
13, 20.980577
13, 20.980577
13, 20.980577
13, 21.048402
13, 20.858690
13, 20.858690
13, 20.859998
13, 20.859998
13, 20.859998
13, 20.859998
13, 20.584294
13, 20.584294
13, 20.325751
13, 20.324814
13, 20.401263
14, 20.446302
14, 20.446302
14, 20.446195
13, 20.595441
13, 20.579557
12, 20.484188
12, 20.483229
12, 20.478956
12, 20.499847
12, 20.499847
12, 20.499847
12, 21.049214
12, 21.049214
12, 19.777826
12, 19.777826
12, 19.777826
12, 19.689096
11, 19.527022
11, 19.443402
11, 19.134772
11, 19.088439
11, 19.105268
11, 19.105268
11, 19.081046
11, 19.080823
11, 19.080823
11, 19.072733
11, 19.084451
11, 19.084451
11, 19.084451
11, 19.084595
11, 19.084582
11, 19.082029
11, 19.082029
11, 19.082029
11, 19.082029
11, 19.082029
11, 19.082029
11, 19.152566
11, 18.977786
11, 18.863017
11, 18.863017
11, 18.921716
11, 18.933986
11, 18.956730
11, 18.956730
11, 18.956734
11, 18.956875
11, 18.956875
11, 19.023261
11, 19.023247
11, 19.069937
11, 19.069937
10, 18.921278
10, 18.921278
10, 19.147536
10, 19.145249
10, 19.145263
9, 19.145892
9, 19.145892
9, 19.145892
9, 19.145892
8, 19.091721
8, 19.091721
8, 19.091721
8, 18.949332
8, 18.948130
8, 20.145697
8, 19.796178
9, 21.481402
9, 21.465714
9, 21.478583
10, 21.476813
10, 21.476816
10, 21.476816
10, 21.476793
10, 22.314292
10, 22.314613
10, 21.485637
10, 21.485637
10, 21.485637
9, 20.475573
9, 20.475573
9, 20.475573
9, 20.475573
9, 20.323746
9, 19.489395
9, 19.559529
9, 19.559854
9, 19.559854
9, 19.115908
9, 19.115908
9, 19.154616
9, 19.029104
9, 18.824203
10, 18.821735
11, 19.044354
11, 19.044994
11, 19.044994
11, 19.044994
12, 18.763140
12, 18.780908
13, 18.829920
13, 18.954604
13, 18.949806
13, 18.949454
13, 18.973120
13, 19.064445
13, 19.041513
13, 19.176245
13, 19.093021
12, 18.952241
12, 19.067952
12, 19.067952
12, 19.925998
12, 19.929228
13, 19.828858
13, 19.832773
13, 19.798270
13, 19.806862
13, 19.806862
13, 19.475364
13, 19.475364
13, 19.475364
13, 19.515933
13, 19.515933
13, 19.515905
13, 19.515905
13, 19.616588
13, 19.616664
13, 19.618526
13, 19.618526
13, 19.618526
12, 19.618796
11, 19.750139
11, 19.750139
11, 19.749765
10, 19.750925
10, 20.004113
10, 20.004113
10, 20.003532
10, 20.003532
10, 19.986097
10, 19.971170
10, 19.971170
10, 19.971170
10, 20.190870
10, 20.251701
11, 20.179626
11, 20.179591
11, 20.245951
11, 20.222257
11, 20.224096
11, 20.224722
11, 20.224722
11, 20.272852
11, 20.247536
11, 20.247536
11, 20.247536
11, 19.774656
10, 22.611192
11, 21.315721
11, 21.315721
11, 21.316503
11, 21.378873
11, 21.378873
10, 21.407225
10, 21.407225
10, 21.407225
10, 21.377630
10, 21.433784
10, 21.433784
10, 21.433784
10, 21.433784
9, 21.445584
9, 21.445961
9, 21.441991
9, 21.411339
9, 21.411339
9, 21.762062
9, 21.188826
9, 21.197640
9, 21.197640
9, 21.197614
9, 21.197614
9, 21.197614
9, 21.197614
9, 20.638282
10, 20.629149
10, 20.567938
10, 20.567938
11, 19.451518
11, 19.484101
11, 19.484101
11, 19.484101
11, 19.488091
11, 19.488091
11, 19.220189
11, 19.350783
11, 19.350783
11, 19.349680
11, 19.349680
11, 19.482993
11, 19.489003
11, 19.489003
11, 19.489003
11, 19.489003
11, 19.489003
11, 19.479095
11, 19.479095
11, 19.479095
12, 19.464877
11, 19.313307
11, 19.525374
12, 19.517972
12, 19.517972
12, 19.517972
12, 19.517972
12, 19.517966
12, 19.512645
12, 19.491991
12, 19.488627
12, 19.488627
12, 19.488627
11, 19.488628
12, 19.488628
12, 19.488636
12, 19.488636
12, 19.488636
12, 19.488633
12, 19.488633
12, 19.488633
12, 19.488633
12, 19.488633
12, 19.488633
12, 19.488633
12, 19.488633
13, 19.491313
13, 19.491313
13, 19.482258
13, 19.482258
13, 19.448986
13, 19.448986
13, 19.448986
13, 19.448986
13, 19.448986
13, 19.448986
13, 20.009041
13, 20.009041
13, 20.009041
13, 20.009041
13, 20.009042
13, 20.009042
13, 20.008999
13, 20.009010
13, 20.009060
12, 20.002229
12, 20.010469
12, 19.955153
12, 19.955153
12, 19.955153
12, 19.955153
12, 19.984502
12, 19.984502
12, 19.984502
13, 19.986164
13, 19.985533
13, 19.985533
13, 19.985533
13, 19.218689
13, 19.218689
13, 19.218689
13, 19.387213
13, 19.387213
13, 19.387212
13, 19.386463
13, 19.386463
13, 19.386463
13, 19.386463
13, 19.496273
13, 19.496273
14, 19.449032
14, 19.449032
13, 19.754759
13, 19.736507
13, 19.412317
13, 19.443984
13, 19.445140
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.325285
13, 19.307782
13, 19.307782
13, 19.307782
13, 19.307782
13, 19.307782
13, 19.312833
13, 19.312833
13, 19.312833
13, 19.140862
13, 19.140862
13, 19.140862
13, 19.148431
13, 19.154196
13, 19.154196
13, 19.154196
13, 19.154196
13, 19.154148
13, 19.154148
13, 19.154148
12, 19.092812
12, 18.781605
12, 18.778049
12, 18.778049
12, 18.778049
12, 18.971659
12, 18.971659
12, 18.971659
12, 18.433145
11, 18.433145
11, 18.433145
11, 18.433145
11, 18.433145
11, 18.433145
11, 18.400511
12, 18.476412
12, 18.477431
12, 18.121870
12, 18.121870
12, 18.121870
12, 18.121268
12, 18.146971
12, 18.146971
12, 18.149780
12, 18.149780
12, 18.149780
12, 18.271071
12, 18.270885
12, 18.258552
12, 18.258552
13, 18.106493
13, 18.106493
13, 18.112762
13, 18.112762
13, 18.112762
13, 18.112762
13, 18.114343
13, 18.114343
13, 18.114348
13, 18.114348
13, 18.114348
12, 18.258279
12, 18.258279
12, 18.339601
12, 18.339601
12, 18.339601
12, 18.339601
12, 18.322196
12, 18.322196
12, 18.322196
12, 18.322026
12, 18.321364
12, 18.321364
12, 18.321364
12, 18.321364
12, 18.321576
12, 18.321576
12, 18.321576
12, 18.186375
12, 18.186375
12, 18.186375
12, 18.186375
12, 18.186380
12, 18.187460
12, 18.187460
12, 18.216848
13, 18.239940
13, 18.867966
13, 18.867966
14, 19.217210
14, 19.217210
14, 19.224071
14, 19.224071
14, 19.220462
14, 19.217155
14, 19.220945
14, 19.267302
14, 19.267948
14, 19.267948
14, 19.267948
14, 19.266716
13, 19.350600
12, 19.639875
12, 19.639875
12, 19.639875
12, 19.605504
12, 19.605504
11, 19.596033
11, 19.662115
11, 19.662115
11, 19.662180
11, 19.662180
11, 19.662180
11, 19.662180
11, 19.898170
11, 19.898170
11, 18.653132
11, 18.653126
12, 18.821000
13, 18.820669
13, 18.820669
13, 18.820669
12, 18.848425
12, 18.848441
12, 19.312495
12, 19.312495
12, 19.362812
12, 19.362812
13, 19.720281
13, 19.718319
13, 19.730031
13, 19.730031
13, 19.749252
13, 19.820359
13, 19.821368
13, 19.821368
13, 19.821368
13, 19.821368
13, 19.821042
13, 19.821042
13, 19.992055
13, 19.992033
13, 19.992033
12, 19.995045
13, 19.995045
13, 19.995045
13, 20.008392
13, 20.008392
13, 20.008298
13, 19.997282
13, 20.779614
13, 20.756764
13, 20.756764
14, 20.756764
14, 20.756764
14, 20.756764
14, 20.771330
13, 20.973445
13, 20.989995
13, 21.001768
13, 21.497345
13, 21.181688
13, 21.181688
14, 20.200386
14, 20.200386
14, 20.173760
14, 20.173755
14, 20.173755
14, 20.173755
14, 20.173755
14, 20.185148
14, 20.185148
14, 20.185148
14, 20.185148
13, 20.799261
13, 20.801470
13, 21.135888
13, 21.135888
13, 21.066507
14, 21.064340
14, 21.065188
14, 21.065208
14, 21.483973
14, 21.483973
14, 21.483973
14, 21.488621
13, 21.314582
13, 21.314582
13, 21.314582
13, 21.314582
13, 21.314634
13, 20.758001
13, 20.758001
12, 20.756989
12, 20.775785
12, 20.802833
12, 20.802833
12, 20.798760
12, 20.798760
12, 20.766198
12, 20.766198
11, 20.603105
11, 20.603105
11, 20.674371
11, 20.674371
11, 20.708104
11, 20.708104
10, 20.681484
10, 20.681484
10, 20.710349
10, 20.710349
10, 20.708664
10, 20.708664
9, 20.721451
9, 20.691175
9, 20.691175
9, 20.683167
10, 20.729689
10, 20.702945
10, 20.721255
10, 20.723648
10, 20.723648
10, 20.723648
10, 20.723679
10, 20.205815
10, 20.215103
10, 20.215103
10, 20.054597
10, 20.054597
10, 20.054597
10, 20.054597
10, 19.983483
10, 19.983468
10, 20.912424
11, 20.912407
11, 20.912407
11, 20.910527
11, 20.910527
11, 20.910527
12, 20.802532
12, 20.802532
12, 20.779625
12, 20.779625
12, 20.819979
12, 20.819979
12, 20.195459
12, 20.195459
12, 20.195424
12, 20.195424
12, 20.195424
12, 20.195424
13, 20.114768
13, 20.114768
13, 20.114768
12, 20.115293
12, 20.115585
12, 20.115585
12, 20.114827
12, 20.125581
12, 20.125581
12, 20.126314
12, 20.126314
12, 20.126314
12, 20.126314
12, 20.126314
13, 20.314943
13, 21.330104
13, 22.299319
13, 22.218051
13, 22.218051
13, 23.422886
13, 23.424844
13, 23.142668
13, 23.200433
13, 23.222929
12, 22.994298
12, 22.994273
12, 23.077910
12, 23.077910
12, 23.077910
12, 23.077910
12, 23.045510
12, 23.045510
12, 23.045510
12, 23.292436
12, 23.250394
12, 23.250394
12, 23.250404
13, 23.564236
13, 23.731174
13, 23.639214
13, 23.639214
13, 23.635264
13, 23.635264
13, 23.636272
13, 23.635325
13, 23.635325
13, 23.635325
13, 23.635148
13, 23.635148
13, 23.635013
13, 23.635013
14, 20.733273
14, 20.733273
14, 20.783262
14, 19.080397
14, 19.080397
14, 19.185379
14, 19.185379
14, 19.183823
14, 19.183823
14, 19.183823
14, 19.193112
14, 19.297003
14, 19.318626
13, 20.489915
12, 21.831967
12, 21.820865
12, 21.820865
11, 23.047681
11, 23.061592
11, 23.063589
11, 23.063589
11, 23.058359
11, 23.042981
11, 23.046993
11, 23.047041
11, 23.047041
11, 23.047041
11, 23.047041
11, 23.047041
12, 23.044841
12, 23.047903
12, 23.051714
12, 23.051714
12, 23.051714
12, 23.094273
12, 23.094273
12, 23.092566
12, 23.091787
12, 23.091787
12, 23.080274
12, 24.031839
12, 24.038211
11, 24.190116
11, 24.198378
11, 24.198378
11, 23.963404
11, 23.963623
10, 23.962427
10, 23.962427
10, 23.962427
11, 22.923439
11, 22.923439
11, 23.028710
11, 23.006094
11, 23.006094
11, 22.990257
11, 22.990257
11, 22.980387
11, 22.980387
11, 23.245763
11, 23.246395
11, 23.252887
11, 23.252594
11, 23.219229
11, 23.219229
11, 23.219229
12, 22.111402
12, 22.111878
12, 22.111878
12, 22.111878
12, 22.113829
12, 21.211416
12, 21.211416
12, 21.173499
12, 21.173499
12, 21.176391
12, 21.452941
12, 21.452218
12, 21.451120
12, 21.038763
11, 20.987922
11, 20.991471
11, 20.987078
12, 20.235696
12, 20.365107
13, 20.342660
13, 20.342660
13, 20.342660
13, 21.222985
14, 21.643932
14, 21.331110
14, 21.810048
14, 21.810110
14, 21.810110
14, 21.810110
14, 21.712168
14, 21.258317
14, 21.374741
15, 21.375084
15, 21.375084
16, 21.352059
16, 21.409251
16, 21.409251
16, 21.409251
16, 21.409414
16, 21.409414
17, 20.560312
17, 20.780052
17, 20.780059
17, 20.780059
17, 20.780059
17, 20.780059
18, 20.770802
18, 20.771772
18, 20.973252
19, 20.972507
19, 21.034250
19, 21.016292
19, 20.994129
19, 20.994129
19, 20.994129
18, 21.006663
18, 21.006663
18, 21.007015
18, 20.938608
18, 21.004747
18, 21.004747
19, 19.807450
19, 19.808901
19, 19.808901
19, 19.225035
19, 19.221685
20, 19.579230
20, 19.579230
20, 19.583009
20, 19.583108
20, 19.583104
20, 19.583104
20, 19.612888
20, 19.821689
20, 19.821696
20, 19.821697
20, 19.821697
21, 19.047948
21, 19.049061
21, 19.049040
20, 18.730614
20, 18.730614
20, 18.726685
20, 18.726685
20, 18.726685
20, 18.726431
20, 18.727097
21, 18.668212
20, 20.403602
20, 20.403538
20, 20.418197
20, 20.418197
20, 20.418197
20, 20.418191
20, 20.418191
20, 20.494971
20, 20.494387
20, 20.497057
20, 20.497056
20, 20.497056
20, 20.497056
20, 20.498385
20, 20.503552
20, 20.503552
19, 20.140258
19, 20.140765
19, 20.140765
20, 20.149192
20, 20.149192
20, 20.149192
19, 20.149192
19, 20.149192
19, 20.149192
19, 20.148561
18, 19.717057
18, 19.717057
18, 19.717057
18, 19.717057
18, 19.717057
18, 19.717057
18, 19.717057
18, 19.717240
19, 19.717240
19, 19.717240
19, 18.580895
19, 18.735452
19, 18.735467
19, 18.735467
19, 18.734670
19, 18.734670
19, 18.734670
19, 18.740572
19, 18.740572
19, 18.739280
19, 18.741797
19, 18.741797
20, 18.741797
20, 18.741797
20, 18.741830
19, 18.741830
19, 18.741830
19, 18.739810
19, 18.739810
19, 18.739810
19, 18.739810
19, 18.739810
19, 18.823741
19, 19.669588
19, 19.669661
19, 19.669661
19, 19.669661
19, 19.669661
19, 19.669741
19, 19.669741
19, 19.670030
19, 19.670030
19, 19.670030
19, 19.670030
20, 19.670030
20, 19.643315
20, 19.578400
20, 20.258075
20, 20.258075
20, 20.258075
19, 20.316431
19, 20.316431
19, 19.712087
19, 19.712087
19, 19.712087
19, 19.712087
19, 19.712171
19, 19.712171
19, 19.712171
18, 20.073478
18, 20.073478
18, 19.429542
18, 19.429542
18, 19.429542
18, 18.977380
18, 18.977380
18, 18.977380
18, 18.977380
17, 18.846964
17, 18.832739
17, 18.832739
17, 18.832891
17, 18.832891
17, 18.846541
17, 18.829044
17, 18.617286
17, 18.617284
17, 18.617325
17, 18.617757
17, 18.617727
17, 18.617662
17, 18.617662
17, 18.617666
17, 18.617660
17, 19.354773
17, 19.354773
17, 19.354773
17, 19.354773
17, 19.298747
17, 19.298747
17, 19.330454
18, 19.360370
18, 19.370537
18, 19.370746
18, 19.367691
18, 19.296521
18, 19.296521
18, 19.269989
18, 19.269989
18, 19.269989
18, 18.831696
18, 18.830900
18, 18.830900
18, 18.829421
18, 18.829421
18, 18.829421
18, 18.801621
